CustomerID,Lookalike_CustomerID,Score,Recommendation_Rank
C0039,C0030,-0.07541098453139332,106
C0039,C0158,-0.09014950013480501,107
C0039,C0178,-0.13388303126148243,108
C0039,C0153,-0.1491700144987119,109
C0039,C0136,-0.1605645919811898,110
C0039,C0146,-0.16065265857065522,111
C0039,C0163,-0.168748518154623,112
C0039,C0029,-0.19141284835527797,113
C0039,C0185,-0.19363075454992634,114
C0039,C0044,-0.19700589734168808,115
C0039,C0026,-0.22204285023499545,116
C0039,C0168,-0.22774624032792892,117
C0039,C0031,-0.25300720362642226,118
C0039,C0094,-0.2559350488574859,119
C0039,C0135,-0.2592261279595872,120
C0039,C0074,-0.26932189486335845,121
C0039,C0121,-0.27686174395210644,122
C0039,C0177,-0.31290202615238416,123
C0039,C0019,-0.3168017214386931,124
C0039,C0025,-0.31821137446137876,125
C0039,C0192,-0.32837956308144073,126
C0039,C0032,-0.3283882560879862,127
C0039,C0003,-0.3412867642425285,128
C0039,C0166,-0.3488102543943353,129
C0039,C0085,-0.3686899651680555,130
C0039,C0027,-0.37739944520933905,131
C0039,C0035,-0.388328979594708,132
C0039,C0040,-0.41503995229654733,133
C0039,C0066,-0.4175200189715306,134
C0039,C0043,-0.41912620808756645,135
C0039,C0129,-0.43157334620300014,136
C0039,C0036,-0.442704205857691,137
C0039,C0167,-0.4457900469514706,138
C0039,C0137,-0.45522420805420133,139
C0039,C0037,-0.4643380248781263,140
C0039,C0171,-0.47066678149265045,141
C0039,C0115,-0.5049962620072734,142
C0039,C0134,-0.5364400799731857,143
C0039,C0191,-0.536949685304406,144
C0039,C0069,-0.5502930991987266,145
C0039,C0073,-0.5575653126141025,146
C0039,C0083,-0.5756504513714616,147
C0039,C0050,-0.5892407561436431,148
C0039,C0038,-0.6356000552186977,149
C0039,C0089,-0.6458539211088574,150
C0039,C0144,-0.6670461527512181,151
C0039,C0110,-0.6678208659484532,152
C0039,C0160,-0.6782789612823011,153
C0039,C0077,-0.6814753691030232,154
C0039,C0002,-0.6817621358318439,155
C0039,C0009,-0.6890650586552409,156
C0039,C0010,-0.6957082408568376,157
C0039,C0020,-0.6989252648983296,158
C0039,C0014,-0.6989706518847026,159
C0039,C0142,-0.6991869212623362,160
C0039,C0092,-0.7061634025542566,161
C0039,C0197,-0.7142594326628622,162
C0039,C0058,-0.7208341077429714,163
C0039,C0080,-0.724954293030795,164
C0039,C0097,-0.7280041002605309,165
C0039,C0140,-0.7284875140464155,166
C0039,C0131,-0.7405873188985717,167
C0039,C0176,-0.7522332916520692,168
C0039,C0133,-0.7553898551691236,169
C0039,C0159,-0.7588278001417692,170
C0039,C0061,-0.7652209101795774,171
C0039,C0132,-0.7713254536532159,172
C0039,C0062,-0.7738305616964981,173
C0039,C0151,-0.7764351880048185,174
C0039,C0112,-0.7817595056957426,175
C0039,C0198,-0.7831033360272631,176
C0039,C0060,-0.7843516364841089,177
C0039,C0123,-0.7895662608768058,178
C0039,C0033,-0.7913953010647762,179
C0039,C0193,-0.7929209972839714,180
C0039,C0007,-0.7945168006698754,181
C0039,C0071,-0.7963054487223087,182
C0039,C0078,-0.8017942723590538,183
C0039,C0199,-0.8043613486716492,184
C0039,C0042,-0.8168337041059225,185
C0039,C0015,-0.820757030992222,186
C0039,C0095,-0.828512825633481,187
C0039,C0128,-0.8296297781222747,188
C0039,C0130,-0.8453647264762728,189
C0039,C0150,-0.8549658156697544,190
C0039,C0072,-0.8563806264671806,191
C0039,C0052,-0.8613387909630641,192
C0039,C0125,-0.8650792398170422,193
C0039,C0186,-0.8664178941838914,194
C0039,C0005,-0.8689232968881225,195
C0039,C0070,-0.908594915738664,196
C0039,C0120,-0.9254414115092693,197
C0039,C0063,-0.9642094552328615,198
C0040,C0066,0.983724356299434,1
C0040,C0185,0.9356388534573562,2
C0040,C0158,0.9174836498187072,3
C0040,C0079,0.9010830079968161,4
C0040,C0074,0.8972729844198142,5
C0040,C0006,0.8607613926586173,6
C0040,C0168,0.8524096172163339,7
C0040,C0044,0.8354416036782014,8
C0040,C0026,0.8330595466736774,9
C0040,C0007,0.8219666113321051,10
C0040,C0089,0.7888743426236414,11
C0040,C0050,0.7880019940410736,12
C0040,C0080,0.7623594635666705,13
C0040,C0135,0.7432128023179626,14
C0040,C0140,0.7369223941131332,15
C0040,C0018,0.7126659204225266,16
C0040,C0070,0.7049854037543878,17
C0040,C0020,0.7012146281322423,18
C0040,C0085,0.7006718849599515,19
C0040,C0110,0.7003022824540674,20
C0040,C0196,0.6982412999260408,21
C0040,C0176,0.6973731780621093,22
C0040,C0149,0.6957033304002911,23
C0040,C0120,0.6859868046026059,24
C0040,C0125,0.6786868074954634,25
C0040,C0148,0.6753338323412394,26
C0040,C0115,0.6752741569767529,27
C0040,C0037,0.6739058124423736,28
C0040,C0187,0.6274134533018534,29
C0040,C0163,0.6233457191170888,30
C0040,C0117,0.6232976369542201,31
C0040,C0193,0.6210608570531565,32
C0040,C0171,0.6152191517923955,33
C0040,C0078,0.6005254683914,34
C0040,C0138,0.5817852200051983,35
C0040,C0042,0.5674521728351558,36
C0040,C0129,0.5482374057505409,37
C0040,C0167,0.5465783982424293,38
C0040,C0096,0.5234542085068065,39
C0040,C0073,0.5230627690750501,40
C0040,C0144,0.5132396801754172,41
C0040,C0114,0.5131011364809481,42
C0040,C0182,0.5033433063231827,43
C0040,C0112,0.5002159175179449,44
C0040,C0130,0.48698274588322726,45
C0040,C0150,0.4652067184909979,46
C0040,C0063,0.4636474326883813,47
C0040,C0052,0.4424002118871813,48
C0040,C0170,0.42033410681685407,49
C0040,C0003,0.41751520459152386,50
C0040,C0095,0.3853891384739041,51
C0040,C0123,0.3753550151785303,52
C0040,C0062,0.3646457173910556,53
C0040,C0058,0.35985326782538524,54
C0040,C0005,0.34837141006234584,55
C0040,C0092,0.3476721581313455,56
C0040,C0014,0.31180449883198047,57
C0040,C0015,0.3079765063825871,58
C0040,C0153,0.3011533701058771,59
C0040,C0061,0.29077993655961165,60
C0040,C0128,0.2579566320494855,61
C0040,C0133,0.24415830390174972,62
C0040,C0159,0.2403551718592812,63
C0040,C0023,0.22781331449753153,64
C0040,C0186,0.1986481419343607,65
C0040,C0132,0.196526073101482,66
C0040,C0105,0.19589389028766202,67
C0040,C0087,0.1716168538637248,68
C0040,C0035,0.16059383159524238,69
C0040,C0016,0.15374863713590728,70
C0040,C0097,0.1531506332600081,71
C0040,C0131,0.14462328076954936,72
C0040,C0200,0.13650084593585826,73
C0040,C0198,0.12680219237888055,74
C0040,C0071,0.1206127091198045,75
C0040,C0197,0.1127507916607875,76
C0040,C0036,0.11064403856700877,77
C0040,C0160,0.10855365998105651,78
C0040,C0183,0.09915197025609657,79
C0040,C0064,0.07817512884330141,80
C0040,C0082,0.07498784322323773,81
C0040,C0027,0.07046158417514067,82
C0040,C0033,0.05731617738467837,83
C0040,C0107,0.05373909124956488,84
C0040,C0100,0.04654072104893289,85
C0040,C0192,0.00442283433332504,86
C0040,C0054,-0.0015576056114073452,87
C0040,C0072,-0.008971508694577688,88
C0040,C0053,-0.011356522107219496,89
C0040,C0045,-0.01758386354183199,90
C0040,C0060,-0.042521210947038465,91
C0040,C0013,-0.059329130756059806,92
C0040,C0151,-0.06782178796246191,93
C0040,C0142,-0.06805350334343811,94
C0040,C0136,-0.08205806301741311,95
C0040,C0141,-0.1044764752378422,96
C0040,C0022,-0.10915189476979258,97
C0040,C0177,-0.11858424610186141,98
C0040,C0166,-0.13980647434389246,99
C0040,C0178,-0.1426039759774948,100
C0040,C0199,-0.14898711897350547,101
C0040,C0059,-0.16271808396495607,102
C0040,C0137,-0.16650281284210497,103
C0040,C0143,-0.17092260414062424,104
C0040,C0046,-0.17332050507855384,105
C0040,C0077,-0.1801616338017744,106
C0040,C0102,-0.1850778787356911,107
C0040,C0043,-0.19409218347575907,108
C0040,C0028,-0.19738715314727054,109
C0040,C0188,-0.19915625815802118,110
C0040,C0041,-0.20263397486963905,111
C0040,C0009,-0.20318754626934893,112
C0040,C0048,-0.21591811340514253,113
C0040,C0011,-0.2198071814669971,114
C0040,C0104,-0.22012103410671888,115
C0040,C0146,-0.22490934715882277,116
C0040,C0099,-0.23881537851534518,117
C0040,C0025,-0.24826806803352577,118
C0040,C0155,-0.2633041379857258,119
C0040,C0126,-0.2681553253476255,120
C0040,C0165,-0.2765437062125666,121
C0040,C0068,-0.27783403897216263,122
C0040,C0038,-0.28085306619285527,123
C0040,C0002,-0.2888151537637721,124
C0040,C0173,-0.29506985876473546,125
C0040,C0010,-0.30182901219871455,126
C0040,C0191,-0.3020824634252737,127
C0040,C0051,-0.3136568829204889,128
C0040,C0065,-0.3261021080512854,129
C0040,C0012,-0.3298783445594003,130
C0040,C0108,-0.3413184720039272,131
C0040,C0091,-0.3449181628144477,132
C0040,C0069,-0.34782082660468927,133
C0040,C0156,-0.36695466179497727,134
C0040,C0169,-0.37126059584202586,135
C0040,C0083,-0.37275161868430484,136
C0040,C0057,-0.39165413725336096,137
C0040,C0039,-0.41503995229654733,138
C0040,C0134,-0.4213239137631356,139
C0040,C0145,-0.4274681713417993,140
C0040,C0067,-0.44912674598829533,141
C0040,C0031,-0.4519324809004283,142
C0040,C0032,-0.45378534639910034,143
C0040,C0021,-0.4585287080543032,144
C0040,C0101,-0.45958718789271186,145
C0040,C0122,-0.4852450519073381,146
C0040,C0154,-0.4935386692013593,147
C0040,C0055,-0.49489523091554477,148
C0040,C0121,-0.5082667483366249,149
C0040,C0093,-0.5089927787473346,150
C0040,C0164,-0.5230452356680142,151
C0040,C0004,-0.5250959503981294,152
C0040,C0029,-0.5386505106608093,153
C0040,C0090,-0.5398212567041663,154
C0040,C0175,-0.5471081325725646,155
C0040,C0075,-0.5585489316842849,156
C0040,C0094,-0.5682875103320961,157
C0040,C0056,-0.5734976799064541,158
C0040,C0124,-0.575127237447426,159
C0040,C0184,-0.5838557688889211,160
C0040,C0179,-0.5977168268262608,161
C0040,C0195,-0.6108530545912799,162
C0040,C0030,-0.6134200210202007,163
C0040,C0190,-0.6162742006707682,164
C0040,C0109,-0.6362467942308072,165
C0040,C0162,-0.644710024045538,166
C0040,C0113,-0.646211132570998,167
C0040,C0047,-0.6470873096648279,168
C0040,C0103,-0.6622196826963018,169
C0040,C0152,-0.663550681106919,170
C0040,C0161,-0.6691981692529292,171
C0040,C0017,-0.6708993817151381,172
C0040,C0001,-0.6751193156145207,173
C0040,C0019,-0.677653272547188,174
C0040,C0086,-0.678032466054633,175
C0040,C0024,-0.6952973548260621,176
C0040,C0189,-0.7043390735254679,177
C0040,C0081,-0.7135328016443978,178
C0040,C0127,-0.7165257963342258,179
C0040,C0181,-0.7169569575448036,180
C0040,C0194,-0.7244286522797286,181
C0040,C0139,-0.7314506857287835,182
C0040,C0174,-0.7331549357047823,183
C0040,C0084,-0.7371292429518677,184
C0040,C0049,-0.747192112897845,185
C0040,C0118,-0.7667526613354443,186
C0040,C0008,-0.7714665053308073,187
C0040,C0106,-0.7756981154755708,188
C0040,C0111,-0.7879571620276336,189
C0040,C0119,-0.7950071298155069,190
C0040,C0088,-0.8045561648175095,191
C0040,C0157,-0.8051999400985073,192
C0040,C0076,-0.8139293542425601,193
C0040,C0116,-0.8430650414269496,194
C0040,C0147,-0.8881541111522268,195
C0040,C0098,-0.8961594486123797,196
C0040,C0034,-0.9318018095074565,197
C0040,C0172,-0.9337214886516011,198
C0041,C0051,0.9925951851563531,1
C0041,C0188,0.9877386181023959,2
C0041,C0143,0.9843267539844629,3
C0041,C0028,0.9659421090242742,4
C0041,C0104,0.9568593124231727,5
C0041,C0082,0.9563299062150508,6
C0041,C0122,0.9486308929052778,7
C0041,C0059,0.946042808347991,8
C0041,C0053,0.945785960853099,9
C0041,C0145,0.9439837385155424,10
C0041,C0141,0.9349192425542371,11
C0041,C0169,0.9273739181463158,12
C0041,C0126,0.9194164188837888,13
C0041,C0054,0.9180335557405528,14
C0041,C0057,0.916723047162242,15
C0041,C0099,0.897079995920008,16
C0041,C0013,0.8906178071005192,17
C0041,C0155,0.8874202256213057,18
C0041,C0046,0.8871214468271333,19
C0041,C0075,0.8746579861524727,20
C0041,C0012,0.8719923265685864,21
C0041,C0107,0.8536495657147994,22
C0041,C0021,0.845547046571483,23
C0041,C0039,0.8448805817150093,24
C0041,C0065,0.8442098492738304,25
C0041,C0101,0.8380141795860997,26
C0041,C0113,0.8318740655880921,27
C0041,C0175,0.8275517470398207,28
C0041,C0165,0.8247814779497047,29
C0041,C0017,0.8194569436404413,30
C0041,C0045,0.8157331387561856,31
C0041,C0162,0.8150399307837083,32
C0041,C0102,0.8123808490150021,33
C0041,C0200,0.8096734671008898,34
C0041,C0004,0.8083852415692335,35
C0041,C0195,0.8046429042120353,36
C0041,C0156,0.7999707321702332,37
C0041,C0173,0.7910222631947965,38
C0041,C0022,0.7820969269550702,39
C0041,C0067,0.7795698797329644,40
C0041,C0016,0.7786172780863855,41
C0041,C0087,0.7770181420494833,42
C0041,C0183,0.7653345040356881,43
C0041,C0100,0.7623659368930737,44
C0041,C0108,0.7323346034812318,45
C0041,C0093,0.7189253514236704,46
C0041,C0109,0.7186412094024712,47
C0041,C0048,0.7166530935456172,48
C0041,C0064,0.7018084116580543,49
C0041,C0114,0.6777214397892739,50
C0041,C0096,0.666157305465089,51
C0041,C0194,0.6557926771359838,52
C0041,C0008,0.6546834828919174,53
C0041,C0170,0.6470482577610815,54
C0041,C0068,0.643824677593362,55
C0041,C0105,0.6312967529595039,56
C0041,C0081,0.6310018869504285,57
C0041,C0187,0.628282058881444,58
C0041,C0118,0.6200894393754439,59
C0041,C0090,0.6138234959338205,60
C0041,C0124,0.6043024787713205,61
C0041,C0084,0.6033995773385761,62
C0041,C0179,0.6016280790338535,63
C0041,C0148,0.5758326796900483,64
C0041,C0011,0.5555721676721509,65
C0041,C0154,0.539322979768775,66
C0041,C0098,0.521928004868783,67
C0041,C0024,0.5139090978637314,68
C0041,C0181,0.5099241121205694,69
C0041,C0138,0.4905071659635399,70
C0041,C0147,0.4863081976999455,71
C0041,C0023,0.48526898422219295,72
C0041,C0152,0.4607878126210221,73
C0041,C0001,0.41361478805974344,74
C0041,C0190,0.3968750649131104,75
C0041,C0139,0.39322981582356414,76
C0041,C0164,0.36909756157595647,77
C0041,C0196,0.36590466677126676,78
C0041,C0149,0.3594090012440994,79
C0041,C0086,0.3135012457939805,80
C0041,C0163,0.30641233595734496,81
C0041,C0018,0.3030999024265931,82
C0041,C0116,0.2890258982829953,83
C0041,C0136,0.28584309465969404,84
C0041,C0056,0.2717367165627417,85
C0041,C0161,0.2661450836007211,86
C0041,C0189,0.26312325648990503,87
C0041,C0184,0.25249789304949055,88
C0041,C0006,0.24897614395591117,89
C0041,C0182,0.24142508614251795,90
C0041,C0117,0.23248190295681248,91
C0041,C0153,0.21694033621279987,92
C0041,C0168,0.18845852416125414,93
C0041,C0055,0.1486367752621015,94
C0041,C0034,0.13839757951939646,95
C0041,C0127,0.07521831666801225,96
C0041,C0174,0.06375971548710638,97
C0041,C0079,0.06328347431038109,98
C0041,C0171,0.04109455201739871,99
C0041,C0049,0.026830105566353495,100
C0041,C0106,0.0261695074821432,101
C0041,C0111,0.020806020318895942,102
C0041,C0158,-0.0033881515145339717,103
C0041,C0037,-0.00482198176051053,104
C0041,C0044,-0.05926093190828691,105
C0041,C0137,-0.09358179201992393,106
C0041,C0172,-0.09454860181754145,107
C0041,C0047,-0.09613432288761252,108
C0041,C0185,-0.11290014110797164,109
C0041,C0026,-0.13361088601421334,110
C0041,C0178,-0.1391358492127076,111
C0041,C0066,-0.15352449657467357,112
C0041,C0115,-0.16889146235359087,113
C0041,C0040,-0.20263397486963905,114
C0041,C0088,-0.21747560150228887,115
C0041,C0146,-0.21988762813881324,116
C0041,C0076,-0.2275436177623025,117
C0041,C0030,-0.2307610132498549,118
C0041,C0091,-0.27407025489031966,119
C0041,C0191,-0.2827399357198789,120
C0041,C0050,-0.2839487944026328,121
C0041,C0074,-0.29440585340267067,122
C0041,C0157,-0.3001737894587015,123
C0041,C0089,-0.3174105792641253,124
C0041,C0119,-0.3302872520521285,125
C0041,C0069,-0.33917824408652514,126
C0041,C0135,-0.34321527311194183,127
C0041,C0019,-0.37406705066945134,128
C0041,C0134,-0.38895948037454753,129
C0041,C0029,-0.39650025065445477,130
C0041,C0085,-0.4093092263897319,131
C0041,C0092,-0.4170420054730863,132
C0041,C0133,-0.4634392815497333,133
C0041,C0038,-0.49031993572142674,134
C0041,C0103,-0.4986826517437596,135
C0041,C0031,-0.5223393342733084,136
C0041,C0129,-0.5649493562627568,137
C0041,C0177,-0.5670517674807269,138
C0041,C0142,-0.6045371163317822,139
C0041,C0167,-0.6101081097845857,140
C0041,C0094,-0.6112870898655084,141
C0041,C0197,-0.6133279254991432,142
C0041,C0078,-0.6168583290968043,143
C0041,C0140,-0.6204192653296865,144
C0041,C0061,-0.6268983925727767,145
C0041,C0159,-0.6351298462896797,146
C0041,C0070,-0.6379065550971557,147
C0041,C0032,-0.6400423965843031,148
C0041,C0131,-0.6447864311065102,149
C0041,C0042,-0.6455829968569932,150
C0041,C0036,-0.6690905762067746,151
C0041,C0072,-0.6711287288365533,152
C0041,C0003,-0.6817811625377869,153
C0041,C0121,-0.6818828583467111,154
C0041,C0166,-0.6821847898543466,155
C0041,C0002,-0.7001841910678768,156
C0041,C0007,-0.7092053510303818,157
C0041,C0193,-0.7118439320781171,158
C0041,C0160,-0.7124960620841615,159
C0041,C0027,-0.7161886770742827,160
C0041,C0073,-0.7240124284487264,161
C0041,C0083,-0.7267863175699116,162
C0041,C0132,-0.7267934955330293,163
C0041,C0110,-0.7368361099620507,164
C0041,C0080,-0.743528349982607,165
C0041,C0035,-0.750100673544258,166
C0041,C0192,-0.7582104736520209,167
C0041,C0020,-0.7604058192543163,168
C0041,C0120,-0.7612192526994841,169
C0041,C0025,-0.7630782983074272,170
C0041,C0010,-0.7730286948306289,171
C0041,C0125,-0.7734449968870593,172
C0041,C0123,-0.7773689479342711,173
C0041,C0176,-0.7994718699990875,174
C0041,C0043,-0.8024905831308154,175
C0041,C0005,-0.8109808945828062,176
C0041,C0151,-0.8177526943551697,177
C0041,C0144,-0.8516381255570773,178
C0041,C0077,-0.856453194292057,179
C0041,C0199,-0.8665476409495095,180
C0041,C0063,-0.8791609627329993,181
C0041,C0009,-0.891240770019376,182
C0041,C0014,-0.8950797009502564,183
C0041,C0052,-0.8972528865636704,184
C0041,C0058,-0.8997765854485348,185
C0041,C0095,-0.9019442768475243,186
C0041,C0186,-0.9041993778087499,187
C0041,C0112,-0.9095121643357311,188
C0041,C0198,-0.9334762982368948,189
C0041,C0060,-0.9341296260577147,190
C0041,C0015,-0.9362920735767805,191
C0041,C0130,-0.9375723758035112,192
C0041,C0097,-0.9384659746026153,193
C0041,C0150,-0.9473573615295462,194
C0041,C0062,-0.9491014087936589,195
C0041,C0033,-0.9643045377641134,196
C0041,C0128,-0.9648132186844209,197
C0041,C0071,-0.9883294906689252,198
C0042,C0078,0.9963343339720743,1
C0042,C0140,0.9544394787195866,2
C0042,C0061,0.9501674171710013,3
C0042,C0005,0.9497813093553068,4
C0042,C0123,0.9469312168519184,5
C0042,C0159,0.9333686898597184,6
C0042,C0063,0.9095216773844012,7
C0042,C0131,0.8947331938964113,8
C0042,C0092,0.8934098793364379,9
C0042,C0132,0.8892527655004359,10
C0042,C0050,0.8872539192172514,11
C0042,C0070,0.8859638869791271,12
C0042,C0089,0.8843173982268877,13
C0042,C0197,0.8783800683726403,14
C0042,C0133,0.8772312244587831,15
C0042,C0095,0.8730392795234447,16
C0042,C0115,0.8550780038479413,17
C0042,C0186,0.8511621049831163,18
C0042,C0007,0.8228825104949744,19
C0042,C0015,0.814999128534428,20
C0042,C0120,0.7762658581237898,21
C0042,C0129,0.7618624717295295,22
C0042,C0085,0.7550274052354965,23
C0042,C0142,0.7522516397514926,24
C0042,C0198,0.7448591766232885,25
C0042,C0167,0.7355737985123771,26
C0042,C0151,0.7256632443162631,27
C0042,C0052,0.709393089895674,28
C0042,C0036,0.6898950726051596,29
C0042,C0150,0.6849515478151772,30
C0042,C0130,0.6735813975979379,31
C0042,C0125,0.6633981714863054,32
C0042,C0044,0.6393512321300285,33
C0042,C0176,0.6302654979671095,34
C0042,C0080,0.6277629472359934,35
C0042,C0072,0.6259119923156763,36
C0042,C0135,0.6205121454858035,37
C0042,C0066,0.616060909250139,38
C0042,C0199,0.6150241706455175,39
C0042,C0026,0.5989754680313959,40
C0042,C0112,0.5936571714972166,41
C0042,C0071,0.5929708866899066,42
C0042,C0002,0.5908121912445657,43
C0042,C0060,0.583727145134601,44
C0042,C0062,0.5784216092186283,45
C0042,C0177,0.569937262279945,46
C0042,C0077,0.5695576619529935,47
C0042,C0040,0.5674521728351558,48
C0042,C0178,0.551972956454275,49
C0042,C0033,0.5499998701723964,50
C0042,C0020,0.5491215490215046,51
C0042,C0027,0.5471176663460333,52
C0042,C0128,0.5420996078385197,53
C0042,C0010,0.5413839147758752,54
C0042,C0038,0.5352044898475619,55
C0042,C0146,0.5288905034853973,56
C0042,C0009,0.5202807622399342,57
C0042,C0110,0.5078931164500495,58
C0042,C0035,0.5054503052842538,59
C0042,C0166,0.49877596094857485,60
C0042,C0144,0.4965407609173014,61
C0042,C0083,0.4921801545345389,62
C0042,C0185,0.48969448825894946,63
C0042,C0074,0.4793367724539154,64
C0042,C0193,0.47820393914161685,65
C0042,C0137,0.46284135709850377,66
C0042,C0168,0.46099073222380377,67
C0042,C0058,0.44310894774587656,68
C0042,C0191,0.44017021875567985,69
C0042,C0097,0.4266835605768818,70
C0042,C0069,0.42263446790808074,71
C0042,C0171,0.4134459351543791,72
C0042,C0014,0.40240821407069477,73
C0042,C0196,0.39875916387275173,74
C0042,C0134,0.3870330090237382,75
C0042,C0158,0.3785456978888487,76
C0042,C0031,0.3696587045519272,77
C0042,C0043,0.3627545957899711,78
C0042,C0006,0.35394350850465783,79
C0042,C0037,0.3442389861553737,80
C0042,C0032,0.3246294065776906,81
C0042,C0029,0.32312927538121794,82
C0042,C0003,0.31568763210870315,83
C0042,C0073,0.2990051038060269,84
C0042,C0138,0.2548943827611573,85
C0042,C0079,0.20427925427461288,86
C0042,C0030,0.1916371753014447,87
C0042,C0160,0.173150762745657,88
C0042,C0094,0.17136369393884207,89
C0042,C0163,0.15250732395079106,90
C0042,C0192,0.11633638679914896,91
C0042,C0121,0.10288241801160625,92
C0042,C0011,0.09757896397128367,93
C0042,C0025,0.09486343384770342,94
C0042,C0056,0.07217768839383183,95
C0042,C0064,0.06434460784850701,96
C0042,C0096,0.06248834340861899,97
C0042,C0174,0.0250170531191755,98
C0042,C0088,-0.0011180610080576763,99
C0042,C0119,-0.005909420817439061,100
C0042,C0106,-0.019020027730889375,101
C0042,C0183,-0.021011122824857776,102
C0042,C0157,-0.021071703511866827,103
C0042,C0076,-0.024846413316843147,104
C0042,C0148,-0.028341570174449153,105
C0042,C0016,-0.03389639448725986,106
C0042,C0023,-0.04750847591601246,107
C0042,C0187,-0.05807422258956217,108
C0042,C0019,-0.05989899330039888,109
C0042,C0117,-0.06175369754027825,110
C0042,C0136,-0.07003778926973571,111
C0042,C0018,-0.1544398874529158,112
C0042,C0153,-0.17348029512834878,113
C0042,C0149,-0.1738931794483763,114
C0042,C0103,-0.1974420825318477,115
C0042,C0001,-0.20362630954887623,116
C0042,C0200,-0.22000845164945185,117
C0042,C0114,-0.2304164481452349,118
C0042,C0111,-0.2692108310599453,119
C0042,C0086,-0.2788844698225448,120
C0042,C0189,-0.2888121719364522,121
C0042,C0107,-0.31173179378363625,122
C0042,C0190,-0.3186177039028445,123
C0042,C0048,-0.3369495743893871,124
C0042,C0170,-0.3442207374882761,125
C0042,C0182,-0.3504300893438702,126
C0042,C0172,-0.35289286836636835,127
C0042,C0068,-0.4177435895027906,128
C0042,C0152,-0.46648553880910376,129
C0042,C0181,-0.4673085841271031,130
C0042,C0164,-0.47904017826785944,131
C0042,C0126,-0.4919943087995025,132
C0042,C0012,-0.49311732576928086,133
C0042,C0082,-0.5195260412227365,134
C0042,C0055,-0.5293190833136656,135
C0042,C0091,-0.5411423684723743,136
C0042,C0087,-0.5734777862007975,137
C0042,C0165,-0.5776091484215358,138
C0042,C0057,-0.5911460069792163,139
C0042,C0099,-0.5940643281790609,140
C0042,C0143,-0.5954647369948759,141
C0042,C0195,-0.605419332215744,142
C0042,C0013,-0.60557711506188,143
C0042,C0053,-0.6142354438790687,144
C0042,C0118,-0.6148372579051251,145
C0042,C0028,-0.6265601050177422,146
C0042,C0101,-0.630594749593314,147
C0042,C0105,-0.6418477926694219,148
C0042,C0041,-0.6455829968569932,149
C0042,C0188,-0.6495898121828616,150
C0042,C0169,-0.6500571346704641,151
C0042,C0034,-0.6505452056834792,152
C0042,C0047,-0.6684676577544879,153
C0042,C0141,-0.6709083869564638,154
C0042,C0004,-0.6819365628701303,155
C0042,C0155,-0.6842241090292465,156
C0042,C0049,-0.6856769606496521,157
C0042,C0116,-0.6926361465010689,158
C0042,C0051,-0.6930475359830571,159
C0042,C0054,-0.6943526015316869,160
C0042,C0065,-0.7034732705607247,161
C0042,C0156,-0.7123881778774023,162
C0042,C0084,-0.7352741349441534,163
C0042,C0100,-0.7377607567587108,164
C0042,C0122,-0.749831141091827,165
C0042,C0098,-0.7564211931477903,166
C0042,C0127,-0.763034489298139,167
C0042,C0147,-0.7642112647647474,168
C0042,C0059,-0.7760374506715907,169
C0042,C0081,-0.7854698057404714,170
C0042,C0104,-0.7912122249302682,171
C0042,C0045,-0.7997561289297465,172
C0042,C0184,-0.8056150962016663,173
C0042,C0022,-0.8063253125733035,174
C0042,C0039,-0.8168337041059225,175
C0042,C0139,-0.8231023458387059,176
C0042,C0145,-0.8324408428848549,177
C0042,C0108,-0.845246402019673,178
C0042,C0008,-0.8492213671991071,179
C0042,C0046,-0.8512447595471988,180
C0042,C0067,-0.8558013141647419,181
C0042,C0075,-0.85866542712314,182
C0042,C0179,-0.8710129610624789,183
C0042,C0017,-0.8768197054252833,184
C0042,C0124,-0.8818213408067027,185
C0042,C0113,-0.882460384649007,186
C0042,C0161,-0.8866940662858184,187
C0042,C0154,-0.8893271750925159,188
C0042,C0175,-0.8909619991645722,189
C0042,C0102,-0.8917243845956233,190
C0042,C0162,-0.909352459052103,191
C0042,C0109,-0.9158760066386936,192
C0042,C0173,-0.9323132962254251,193
C0042,C0194,-0.9331939901080154,194
C0042,C0021,-0.9410753082879909,195
C0042,C0024,-0.9453794861516415,196
C0042,C0090,-0.9779526076316192,197
C0042,C0093,-0.9800010213119204,198
C0043,C0166,0.9335565719792621,1
C0043,C0121,0.9306419758741298,2
C0043,C0025,0.9246291176419752,3
C0043,C0032,0.9167387401653828,4
C0043,C0027,0.9130621258647845,5
C0043,C0035,0.9043839858743996,6
C0043,C0009,0.8999052895783778,7
C0043,C0094,0.8988661918748528,8
C0043,C0077,0.8867582125118489,9
C0043,C0198,0.8722211758046973,10
C0043,C0060,0.8601294925913257,11
C0043,C0071,0.8585766597968586,12
C0043,C0033,0.8481923889678299,13
C0043,C0192,0.8395986332745381,14
C0043,C0036,0.8323205940595476,15
C0043,C0031,0.8293988630185893,16
C0043,C0177,0.8275452763494413,17
C0043,C0083,0.8171066251499377,18
C0043,C0015,0.8068001902153775,19
C0043,C0097,0.7878097455499957,20
C0043,C0103,0.7788484370994593,21
C0043,C0151,0.7630645043558293,22
C0043,C0062,0.756183835827882,23
C0043,C0186,0.7492932198944391,24
C0043,C0095,0.7466958559372101,25
C0043,C0199,0.7410727851844426,26
C0043,C0010,0.7342492768891139,27
C0043,C0128,0.7211378171604569,28
C0043,C0029,0.7107274202561684,29
